card_id,attack,defense,description
C685,2700,1400,昭和村（しょうわむら）は、群馬県の北部にある村。利根郡に属する。
C686,3700,1600,玉村町（たまむらまち）は、群馬県南部にある佐波郡に属する町。佐波郡に属する唯一の自治体である。
C687,3400,1500,板倉町（いたくらまち）は、群馬県南東部最東端に位置し、邑楽郡に属する町。
C688,3100,1800,明和町（めいわまち）は、群馬県南東部に位置し、邑楽郡に属する町。
C689,2600,1200,千代田町（ちよだまち）は、群馬県南東部、邑楽郡の人口約1万の町。
C690,4900,2400,大泉町（おおいずみまち）は、群馬県邑楽郡の町。太田都市圏に属する。
C691,4300,2400,邑楽町（おうらまち）は、群馬県邑楽郡の町。
C692,7700,4600,最高気温41.1℃を記録した日本一暑い街の一角
C693,7900,4600,川口市（かわぐちし）は、埼玉県の南東部に位置する市。中核市・保健所政令市に指定されている。
C694,6900,4200,行田市（ぎょうだし）は、埼玉県の北部に位置し、県の区分けでは東部に位置する市。
C695,7800,5100,所沢市（ところざわし）は、埼玉県の南部に位置し、県の区分けでは西部地域に位置する市。
C696,7000,4600,飯能市（はんのうし）は、埼玉県の南西部に位置する市。
C697,1800,1100,加須市（かぞし）は、埼玉県の利根地域（北東部）に位置する市。旧北埼玉郡。
C698,6200,3500,本庄市（ほんじょうし）は、埼玉県の北西部に位置する市。首都圏整備法第2条第5項に規定する都市開発区域（平成の大合併前の旧本庄市）、地方拠点都市に指定されている。
C699,6400,4300,東松山市（ひがしまつやまし）は、埼玉県の中部に位置する市。1954年（昭和29年）市制施行。
C700,6700,4000,狭山市（さやまし）は、埼玉県の南部に位置する市。
C701,4600,2600,羽生市（はにゅうし）は、埼玉県の北東部に位置する市。
C702,6800,3900,鴻巣市（こうのすし）は、埼玉県の県央部に位置する市。人口は約11万6千人。
C703,6500,3700,深谷市（ふかやし）は、埼玉県の北部に位置する市。
C704,7200,4400,上尾市（あげおし）は、埼玉県の中東部の県央地域に位置する市。
C705,7100,4600,草加市（そうかし）は、埼玉県の南東部に位置する市。施行時特例市に指定されている。
C706,7700,4600,越谷市（こしがやし）は、埼玉県の南東部に位置する市。面積は60.24平方キロ（東西8.6キロ、南北11.5キロ）。
C707,7800,4900,蕨市（わらびし）は、埼玉県の南東部に位置する市。人口は約7万5千人。
C708,6600,3900,戸田市（とだし）は、埼玉県の南東部に位置する市。荒川を境に東京都と接する。
C709,6600,4400,入間市（いるまし）は、埼玉県の南西部に位置する市。人口は約14万3千人。
C710,7200,4700,朝霞市（あさかし）は、埼玉県の南東部に位置する市。
C711,5700,3700,志木市（しきし）は、埼玉県の南西部 に位置する市。地名は隣接する新座市と共に新羅郡に由来する。
C712,6700,4000,和光市（わこうし）は、埼玉県の南部に位置する市。国立理化学研究所の本部などが所在する。
C713,6800,4200,新座市（にいざし）は、埼玉県の南部に位置する市。地名は隣接する志木市と共に新座郡に由来する。
C714,1800,1300,桶川市（おけがわし）は、埼玉県の県央部に位置する人口約7万4千人の市。
C715,7000,4300,鷲宮神社はらき☆すた聖地巡礼の元祖
C716,4300,3000,北本市（きたもとし）は、埼玉県の県央部に位置する市。人口は約6万5千人。
C717,7900,5000,八潮市（やしおし）は、埼玉県の南東部に位置する市。人口は約9万人。
C718,5400,3000,富士見市（ふじみし）は、埼玉県の南西部に位置する市。
C719,7000,4300,三郷市（みさとし）は、埼玉県の南東部に位置する市。東京都区部に隣接する市では、最も人口密度が低い。
C720,4800,2700,蓮田市（はすだし）は、埼玉県の東部に位置する市。
C721,6000,3600,坂戸市（さかどし）は、埼玉県の中部に位置する市。
C722,5200,3500,幸手市（さってし）は、埼玉県の東部に位置する市。人口は約5万人。
C723,5700,3800,鶴ヶ島市（つるがしまし）は、埼玉県西部に位置する市。人口は約7万人。
C724,1800,1100,日高市（ひだかし）は、埼玉県の南西部に位置する市。その西部には丘陵や山岳が連なり、一部は県立奥武蔵自然公園に指定されている。
C725,5300,3500,吉川市（よしかわし）は、埼玉県の南東部に位置する市。人口は約7万人。
C726,6200,3800,ふじみ野市（ふじみのし）は、埼玉県の南西部に位置する市。
C727,5900,3600,白岡市（しらおかし）は、埼玉県の東部に位置する市。
C728,4600,2500,伊奈町（いなまち）は、埼玉県の東部に位置し、北足立郡に属する町。
C729,1800,900,三芳町（みよしまち）は、埼玉県の南西部に位置し、入間郡に属する町。
C730,4700,2600,毛呂山町（もろやままち）は、埼玉県の西部に位置し、入間郡に属する町。
C731,4100,2200,越生町（おごせまち）は、埼玉県の中部に位置し、入間郡に属する町。
C732,3200,1800,滑川町（なめがわまち）は、埼玉県の中部に位置し、比企郡に属する町。
C733,4300,2200,嵐山町（らんざんまち）は、埼玉県の中部に位置し、比企郡に属する町。
C734,5000,2700,小川町（おがわまち）は、埼玉県の中部に位置し、比企郡に属する町。
C735,4200,2300,川島町（かわじままち）は、埼玉県の中部に位置し、比企郡に属する町。
C736,4100,1900,吉見町（よしみまち）は、埼玉県の中部に位置し、比企郡に属する町。
C737,5100,2400,鳩山町（はとやままち）は、埼玉県の中部に位置し、比企郡に属する町。
C738,4100,2400,ときがわ町（ときがわまち）は、埼玉県の中部に位置し、比企郡に属する町。
C739,2700,1200,横瀬町（よこぜまち）は、埼玉県の西部に位置し、秩父郡に属する町。
C740,3400,1500,皆野町（みなのまち）は、埼玉県の西部に位置し、秩父郡に属する町。
C741,3800,1800,ライン下りと岩畳。地球の窓と呼ばれる地質の宝庫
C742,4000,1800,小鹿野町（おがのまち）は、埼玉県の南西部に位置し、秩父郡に属する町。
C743,3600,1800,東秩父村（ひがしちちぶむら）は、埼玉県の中央部に位置し、秩父郡に属する村。
C744,2700,1700,美里町（みさとまち）は、埼玉県の北西部に位置し、児玉郡に属する町。
C745,3200,1600,神川町（かみかわまち）は、埼玉県の北西部に位置し、児玉郡に属する町。
C746,3400,1500,上里町 （かみさとまち） は、埼玉県の最北端に位置し、児玉郡に属する町。
C747,5000,2500,寄居町（よりいまち）は、埼玉県の北西部に位置し、大里郡に属する町。
C748,4200,2400,宮代町（みやしろまち）は、埼玉県の東部に位置し、南埼玉郡に属する町。
C749,1800,1100,杉戸町（すぎとまち）は、埼玉県の東部に位置し、北葛飾郡に属する町。
C750,5800,3100,松伏町（まつぶしまち）は、埼玉県の東部に位置し、北葛飾郡に属する町。
C751,1800,900,市川市（いちかわし）は、千葉県の北西部に位置する市。
C752,8000,5200,船橋市（ふなばしし）は、千葉県の北西部に位置する市。中核市および保健所政令市に指定されている。
C753,7300,4500,アクアラインで都心直結。潮干狩りと証城寺の狸囃子
C754,1800,1300,松戸市（まつどし）は、千葉県の北西部に位置する市。
C755,7200,4700,野田市（のだし）は、千葉県の北西部に位置する市。
C756,1800,1300,茂原市（もばらし）は、千葉県の東部に位置する市。人口約8.6万人。
C757,7500,4500,佐倉市（さくらし）は、千葉県北部中央に位置する人口約16万5千人の市。
C758,5300,3100,東金市（とうがねし）は、千葉県の中東部に位置する市。
C759,5500,3600,旭市（あさひし）は、千葉県の北東部に位置する市。
C760,1800,1000,習志野市（ならしのし）は、千葉県の北西部に位置する市。
C761,7900,4800,柏市（かしわし）は、千葉県の北西部に位置する市。中核市、業務核都市に指定されている。
C762,6600,4100,勝浦市（かつうらし）は、千葉県南東部に位置する市。海域公園と海岸部は南房総国定公園に指定されている。
